etrait.name	chr	start	stop
Bra034766	A05	21328517	21330232
Bra034767	A05	21330295	21332223
Bra034768	A05	21334011	21335269
Bra034769	A05	21336610	21337805
Bra034770	A05	21338171	21340348
Bra034771	A05	21340701	21342128
Bra034772	A05	21343808	21346470
Bra034773	A05	21346984	21348581
Bra034774	A05	21355652	21357029
Bra034775	A05	21358193	21359537
Bra034776	A05	21368488	21371088
Bra034777	A05	21374287	21377130
Bra034778	A05	21377283	21379471
Bra034779	A05	21380634	21383899
Bra034780	A05	21384736	21386024
Bra034781	A05	21386298	21389594
Bra034782	A05	21393215	21395745
Bra034783	A05	21397537	21399614
Bra034784	A05	21400397	21402016
Bra034785	A05	21402228	21410569
Bra034786	A05	21411046	21414165
Bra034787	A05	21414571	21415105
Bra034788	A05	21416431	21416929
Bra034790	A05	21417427	21418404
Bra034791	A05	21420427	21420925
Bra034792	A05	21424737	21425184
Bra034793	A05	21425365	21428574
Bra034794	A05	21428682	21430860
Bra034795	A05	21431036	21443317
Bra034796	A05	21443327	21445835
Bra034797	A05	21454374	21462001
Bra034798	A05	21462849	21467826
Bra034799	A05	21468252	21469843
Bra034800	A05	21469925	21471579
Bra034801	A05	21475239	21476153
Bra034802	A05	21476888	21486133
Bra034803	A05	21496351	21498869
Bra034804	A05	21501160	21503587
Bra034805	A05	21504794	21507608
Bra034806	A05	21509865	21511651
Bra034807	A05	21509755	21515577
Bra034808	A05	21517211	21518784
Bra034809	A05	21520860	21522042
Bra034810	A05	21522329	21523991
Bra034811	A05	21524461	21525997
Bra034812	A05	21527947	21529252
Bra034813	A05	21532065	21533514
Bra034814	A05	21536506	21538103
Bra034815	A05	21539093	21542251
Bra034816	A05	21544136	21546090
Bra034817	A05	21546453	21549032
Bra034818	A05	21551437	21552799
Bra034819	A05	21559652	21561858
Bra034820	A05	21563279	21563633
Bra034821	A05	21565069	21568872
Bra034822	A05	21580558	21581840
Bra034823	A05	21588530	21589223
Bra034824	A05	21588239	21591199
Bra034825	A05	21591309	21594152
Bra034826	A05	21597557	21598224
Bra034827	A05	21600788	21604306
Bra034828	A05	21617780	21622087
Bra034829	A05	21622564	21624265
Bra034830	A05	21623755	21630257
Bra034831	A05	21630471	21631467
Bra034832	A05	21631663	21637065
Bra034833	A05	21642562	21643962
Bra034834	A05	21644195	21645394
Bra034835	A05	21646760	21648965
Bra034836	A05	21650087	21652639
Bra034837	A05	21653442	21653950
Bra034838	A05	21657175	21659680
Bra034839	A05	21662160	21665770
Bra034840	A05	21663910	21665767
Bra034841	A05	21666871	21668794
Bra034842	A05	21666919	21671549
Bra034843	A05	21677799	21680052
Bra034844	A05	21681434	21684075
Bra034845	A05	21696224	21698436
Bra034846	A05	21700198	21702418
Bra034847	A05	21702467	21704324
Bra034848	A05	21704854	21711626
Bra034849	A05	21713673	21716984
Bra034850	A05	21717476	21718069
Bra034851	A05	21719151	21721920
Bra034852	A05	21722948	21725729
Bra034853	A05	21731331	21732940
Bra034854	A05	21736754	21737615
Bra034855	A05	21740578	21741592
Bra034856	A05	21751920	21754317
Bra034857	A05	21754620	21757091
Bra034858	A05	21759795	21762325
Bra034859	A05	21762954	21765194
Bra034860	A05	21765847	21768472
Bra034861	A05	21771512	21774679
Bra034862_Bra034863	A05	21779212	21787247
Bra034864	A05	21790884	21799337
Bra034865	A05	21799980	21800946
Bra034866	A05	21803096	21804749
Bra034867	A05	21805191	21806014
Bra034868	A05	21806456	21809151
Bra034869	A05	21809848	21811022
Bra034870	A05	21826103	21827151
Bra034871	A05	21830499	21835881
Bra034872	A08	5873033	5873771
Bra034873	A08	5870556	5873824
Bra034874	A08	5858478	5859557
Bra034875	A08	5822922	5831182
Bra034876	A08	5804580	5807689
Bra034877	A08	5790181	5791410
Bra034878	A08	5787263	5789908
Bra034879	A08	5773742	5777513
Bra034880	A08	5751878	5754874
Bra034881	A08	5737988	5739305
Bra034882	A08	5730448	5733503
Bra034883	A08	5705118	5706353
Bra034884	A08	5703058	5703699
Bra034885	A08	5698147	5700112
Bra034886	A08	5691153	5692083
Bra034887	A08	5677808	5680414
Bra034888	A08	5673014	5674903
Bra034889	A08	5648922	5652035
Bra034890	A08	5636420	5646939
Bra034891	A08	5625344	5625677
Bra034892	A08	5607030	5608670
Bra034893	A08	5599484	5607200
Bra034894	A08	5591445	5592707
Bra034895	A08	5588843	5592075
Bra034896	A08	5579801	5582423
Bra034897	A08	5540618	5542529
Bra034898	A08	5521691	5522651
Bra034899	A08	5509512	5515320
Bra034900	A08	5503160	5503412
Bra034901	A08	5496639	5497416
Bra034902	A08	5484094	5485340
Bra034903	A08	5464863	5470336
Bra034904	A08	5450576	5452646
Bra034905	A08	5431607	5433343
Bra034906	A08	5420238	5420953
Bra034907	A08	5394202	5395370
Bra034908	A08	5383336	5388700
Bra034909	A08	5368975	5372659
Bra034910	A08	5351246	5353361
Bra034911	A08	5347002	5350632
Bra034912	A08	5338533	5340471
Bra034913	A08	5331775	5333612
Bra034914	A08	5329694	5331587
Bra034915	A08	5307795	5310733
Bra034916	A08	5302381	5305051
Bra034917	A08	5301177	5303343
Bra034918	A08	5295530	5296476
Bra034919	A08	5290026	5291526
Bra034920	A08	5278706	5281043
Bra034921	A08	5247183	5256589
Bra034922	A08	5244008	5244479
Bra034923	A08	5216047	5217736
Bra034924	A08	5210011	5212294
Bra034925	A08	5202145	5203656
Bra034926	A08	5196546	5197147
Bra034927	A08	5184291	5188481
Bra034928	A08	5182706	5184068
Bra034929_Bra034930	A08	5177746	5180630
Bra034931	A08	5173767	5177491
Bra034932	A08	5156425	5159484
Bra034933	A08	5146275	5154338
Bra034934	A08	5138312	5139163
Bra034935	A08	5128995	5130423
Bra034936	A08	5124608	5125982
Bra034937	A08	5111786	5113367
Bra034938	A08	5107456	5109505
Bra034939	A08	5095319	5100184
Bra034940	A08	5053558	5053831
Bra034941	A08	5048182	5050247
Bra034942	A08	5026618	5027128
Bra034943	A08	5010680	5018156
Bra034944	Scaffold000100	5247	6477
Bra034945	Scaffold000100	9215	12341
Bra034946	Scaffold000100	22688	32592
Bra034947	Scaffold000100	38411	38877
Bra034948	Scaffold000100	44740	45664
Bra034949	Scaffold000100	47184	52038
Bra034950	Scaffold000100	54267	55914
Bra034951	Scaffold000100	69162	71193
Bra034952	Scaffold000100	82967	83543
Bra034953	Scaffold000100	84054	85533
Bra034954	Scaffold000100	90211	92086
Bra034955	Scaffold000100	98807	102959
Bra034956	Scaffold000100	112371	112881
Bra034957	Scaffold000100	155891	160026
Bra034958	Scaffold000100	167482	168251
Bra034959	Scaffold000100	195109	196047
Bra034960	Scaffold000100	200000	204139
Bra034961	Scaffold000100	227349	228995
Bra034962	Scaffold000100	235747	236332
Bra034963	Scaffold000100	251517	252526
Bra034964	Scaffold000100	263142	264164
Bra034965	Scaffold000100	292858	294014
Bra034966	Scaffold000100	328427	328619
Bra034967	Scaffold000100	333822	334572
Bra034968	Scaffold000100	414983	417166
Bra034969	Scaffold000100	421285	421837
Bra034970	Scaffold000100	429660	431229
Bra034971	Scaffold000100	441424	442787
Bra034972	Scaffold000100	445618	448215
Bra034973	Scaffold000100	448374	449349
Bra034974_Bra034975	Scaffold000100	450951	464121
Bra034976	Scaffold000100	472873	474059
Bra034977	Scaffold000100	476934	478231
Bra034978	Scaffold000100	515885	517730
Bra034979	Scaffold000100	518660	520347
Bra034980	Scaffold000100	579723	587446
Bra034981	Scaffold000100	593740	594748
Bra034982	Scaffold000100	624381	626551
Bra034983	Scaffold000100	630457	633502
Bra034984	Scaffold000100	634790	636625
Bra034985	Scaffold000100	660627	661473
Bra034986	Scaffold000100	661606	662565
Bra034987	Scaffold000100	676428	677000
Bra034988	Scaffold000100	678595	683927
Bra034989	Scaffold000100	684346	685159
Bra034990	Scaffold000100	687458	689202
Bra034991	Scaffold000100	704792	706348
Bra034992	Scaffold000100	706406	709154
Bra034993	Scaffold000100	709764	710638
Bra034994	Scaffold000100	712148	720124
Bra034995	Scaffold000100	725447	735776
Bra034996	Scaffold000100	743336	745171
Bra034997	Scaffold000100	750965	752320
Bra034999	Scaffold000100	754847	758115
Bra035000	Scaffold000100	764625	769301
Bra035001	Scaffold000100	781057	782557
Bra035002	Scaffold000100	787695	788912
Bra035003	Scaffold000100	794018	794583
Bra035004	Scaffold000100	797861	799388
Bra035005	Scaffold000100	816380	818868
Bra035006	Scaffold000100	840908	843126
Bra035007	Scaffold000100	843744	845169
Bra035008	Scaffold000100	855663	859716
Bra035009	Scaffold000100	867282	875105
Bra035010	A07	21722974	21723472
Bra035011	A07	21730239	21732122
Bra035012	A07	21743807	21745765
Bra035013	A07	21754468	21756735
Bra035014	A07	21781979	21783091
Bra035015	A07	21791373	21792734
Bra035016	A07	21793597	21798663
Bra035017	A07	21799138	21799504
Bra035018	A07	21800611	21801788
Bra035019	A07	21802345	21806353
Bra035020	A07	21808143	21809715
Bra035021	A07	21810523	21811233
Bra035022	A07	21814861	21818371
Bra035023	A07	21818893	21822097
Bra035024	A07	21831408	21839656
Bra035025	A07	21840276	21845404
Bra035026	A07	21845391	21846200
Bra035027	A07	21847694	21850011
Bra035028	A07	21850284	21851871
Bra035029	A07	21853107	21854764
Bra035030	A07	21855410	21856506
Bra035031	A07	21858133	21859406
Bra035032	A07	21862618	21864633
Bra035033	A07	21867879	21870168
Bra035034	A07	21874560	21876048
Bra035035	A07	21882808	21883430
Bra035036	A07	21886705	21889745
Bra035037	A07	21892613	21894353
Bra035038	A07	21904985	21906927
Bra035039	A07	21912061	21913212
Bra035040	A07	21913841	21914953
Bra035041	A07	21917312	21926760
Bra035042	A07	21929524	21931688
Bra035043	A07	21932211	21933018
Bra035044	A07	21933656	21935380
Bra035045	A07	21936104	21937868
Bra035046	A07	21938290	21939518
Bra035047	A07	21939812	21942216
Bra035048	A07	21943476	21946401
Bra035049	A07	21946431	21954931
Bra035050	A07	21961965	21964064
Bra035051	A07	21964705	21966070
Bra035052	A07	21965276	21969223
Bra035053	A07	21970372	21972867
Bra035054	A07	21973081	21974350
Bra035055	A07	21974993	21977575
Bra035056_Bra035058	A07	21977743	21983693
Bra035057	A07	21980108	21981167
Bra035059	A07	21984131	21985578
Bra035060	A07	21986311	21988476
Bra035061	A07	21993077	21994482
Bra035062	A07	21994681	21999119
Bra035063	A07	21998270	21999747
Bra035064	A07	22002222	22003922
Bra035065	A07	22004896	22005214
Bra035066	A07	22006672	22007627
Bra035067	A07	22009325	22011233
Bra035068	A07	22018175	22019683
Bra035069	A07	22022702	22023953
Bra035070	A07	22026698	22028527
Bra035071	A07	22030467	22032379
Bra035072	A07	22032769	22035446
Bra035073	A07	22035505	22037217
Bra035074	A07	22037659	22042003
Bra035075	A07	22042316	22044924
Bra035076	A07	22045298	22050079
Bra035077	A07	22050619	22053442
Bra035078	A07	22053922	22062577
Bra035079	A07	22065490	22070354
Bra035080	A07	22070345	22073631
Bra035081	A07	22078178	22080098
Bra035082	A07	22086410	22094092
Bra035083	A07	22094299	22096079
Bra035084	A07	22096132	22099401
Bra035085	A07	22101110	22101386
Bra035086	A07	22102144	22104859
Bra035087	A07	22107783	22108941
Bra035088	A07	22110156	22112074
Bra035089	A07	22113187	22114010
Bra035090	A07	22114664	22116356
Bra035091	A07	22116974	22120005
Bra035092	A07	22124569	22126172
Bra035093	A07	22132955	22134421
Bra035094	A07	22135963	22136755
Bra035095	A07	22137747	22142116
Bra035096	A07	22143832	22144990
Bra035097	A07	22155754	22157278
Bra035098	A07	22158285	22159943
Bra035099	A07	22168239	22170611
Bra035100	A07	22170710	22172216
Bra035101	A07	22172740	22175439
Bra035102	A07	22175716	22175953
Bra035103	A07	22176315	22179311
Bra035104	A07	22184811	22187157
Bra035105	A07	22186934	22199765
Bra035106	A07	22201427	22203232
Bra035107	A07	22204763	22206762
Bra035108	A07	22207285	22209154
Bra035109	A07	22210028	22211901
Bra035110	A07	22212184	22220510
Bra035111	A07	22222027	22223581
Bra035112	A07	22224859	22229618
Bra035113	A07	22227979	22229612
Bra035114	A07	22229976	22233197
Bra035115	A07	22233527	22235161
Bra035116	A07	22236117	22237914
Bra035117	A07	22239527	22242886
Bra035118	A07	22245287	22247306
Bra035119	A07	22249915	22255264
Bra035120	A07	22255682	22259694
Bra035121	A07	22259857	22262315
Bra035122	A07	22264384	22265941
Bra035123	A07	22268703	22273204
Bra035124	A07	22274322	22276785
Bra035125	A07	22277063	22282431
Bra035126	A07	22285452	22289417
Bra035127	A07	22289610	22291501
Bra035128	A07	22294680	22296636
Bra035129	A07	22296897	22298784
Bra035130	A07	22298777	22302840
Bra035131	A07	22303771	22306655
Bra035132	A07	22307298	22312204
Bra035133	A07	22313094	22315617
Bra035134	A07	22313094	22316895
Bra035135	A07	22316938	22320573
Bra035136	A07	22322073	22326649
Bra035137	A07	22326590	22329923
Bra035138	A07	22330839	22335916
Bra035139	A07	22333923	22334568
Bra035140	A07	22342099	22344822
Bra035141	A07	22344888	22346395
Bra035142	A07	22349358	22351777
Bra035143	A07	22352567	22353254
Bra035144	A07	22354773	22356529
Bra035145	A07	22356755	22357335
Bra035146	A07	22358934	22361028
Bra035147	A07	22363437	22365536
Bra035148	A07	22365548	22367529
Bra035149	A07	22374028	22377497
Bra035150	A07	22376899	22379335
Bra035151	A07	22380390	22384123
Bra035152	A07	22385058	22386592
Bra035153	A07	22387483	22388179
Bra035154	A07	22389085	22391728
Bra035155	A07	22393492	22393795
Bra035156	A07	22395612	22398092
Bra035157	A07	22402801	22403816
Bra035158	A07	22405250	22406682
Bra035159	A07	22406474	22410467
Bra035160	A07	22409344	22410417
Bra035161	A07	22411546	22413268
Bra035162	A07	22415134	22418185
Bra035163	A07	22418943	22423567
Bra035164	A07	22422852	22425253
Bra035165	A07	22426065	22427745
Bra035166	A07	22428218	22430160
Bra035167	A07	22431000	22433680
Bra035168	A07	22434191	22436195
Bra035169	A07	22433958	22438365
Bra035170	A07	22438650	22440491
Bra035171	A07	22440714	22443665
Bra035172	A07	22446061	22448463
Bra035173	A07	22449187	22453426
Bra035174	A07	22453746	22454517
Bra035175	A07	22455588	22457542
Bra035176	A07	22457985	22459462
Bra035177	A07	22459801	22461896
Bra035178	A07	22463987	22464218
Bra035179	A07	22463898	22467606
Bra035180	A07	22468450	22470863
Bra035181	A07	22472302	22474951
Bra035182	A07	22478859	22479723
Bra035183	A07	22480184	22482216
Bra035184	A07	22485539	22492890
Bra035185	A07	22496222	22497390
Bra035186	A07	22502960	22506333
Bra035187	A07	22508289	22510906
Bra035188	A07	22513320	22513521
Bra035189	A07	22514168	22515503
Bra035190	A07	22515741	22518551
Bra035191	A07	22519879	22521250
Bra035192	A07	22521829	22523298
Bra035193	A07	22524613	22524820
Bra035194	A07	22531105	22532528
Bra035195	A07	22535394	22536352
Bra035196	A07	22540458	22542126
Bra035198	A07	22545288	22546779
Bra035199	A07	22550987	22552935
Bra035200	A07	22560684	22566087
Bra035201	A07	22566562	22569882
Bra035202	A07	22570459	22571814
Bra035203	A07	22572556	22579130
Bra035204	A07	22579365	22580051
Bra035205	A07	22581447	22583176
Bra035206	A07	22583151	22584213
Bra035207	A08	9124665	9126380
Bra035208	A08	9133175	9134423
Bra035209	A08	9147283	9153437
Bra035210	A08	9156495	9157644
Bra035211	A08	9167283	9168838
Bra035212	A08	9170988	9175361
Bra035213	A08	9181304	9183062
Bra035214	A08	9187354	9194181
Bra035215	A08	9207969	9209225
Bra035216	A08	9212601	9214921
Bra035217	A08	9215671	9218473
Bra035218	A08	9218941	9221592
Bra035219	A08	9227502	9232120
Bra035220	A08	9244721	9246908
Bra035221	A08	9246984	9250145
Bra035222	A08	9258753	9261394
Bra035223	A08	9269270	9270853
Bra035224	A08	9305284	9305559
Bra035225	A08	9312505	9314094
Bra035226	A08	9318055	9318259
Bra035227	A08	9339661	9343327
Bra035228	A08	9348597	9353682
Bra035229	A08	9362550	9362810
Bra035230	A08	9370373	9371245
Bra035231	A08	9377553	9381628
Bra035232	A08	9387093	9390398
Bra035233	A08	9400029	9402947
Bra035234	A08	9408925	9410484
Bra035235	A08	9411609	9413362
Bra035236	A08	9418615	9420757
Bra035237_Bra035238	A08	9428870	9434390
Bra035239	A08	9456782	9458825
Bra035240	A08	9459184	9460771
Bra035241	A08	9471700	9474205
Bra035242	A08	9480636	9481775
Bra035243	A08	9507589	9508354
Bra035244	A08	9521897	9525641
Bra035245	A08	9536634	9537011
Bra035246	A08	9553087	9556326
Bra035247	A08	9563056	9564216
Bra035248	A08	9578948	9580510
Bra035249	A08	9580707	9584964
Bra035250	A08	9592061	9593959
Bra035251	A08	9598193	9601046
Bra035252	A08	9602174	9608696
Bra035253	A08	9613164	9616075
Bra035254	A08	9618371	9618855
Bra035255	A08	9621467	9623388
Bra035256	A08	9623669	9625852
Bra035257	A08	9625991	9627643
Bra035258	A08	9629050	9631319
Bra035259	A08	9648894	9652876
Bra035260	A08	9658026	9659843
Bra035261	A08	9660282	9661028
Bra035262	A08	9689676	9692597
Bra035263	A08	9692723	9694613
Bra035264	A08	9695281	9697307
Bra035265	A08	9697824	9699408
Bra035266	A08	9701464	9702789
Bra035268	A08	9707900	9708701
Bra035269	A08	9709075	9711062
Bra035270	A08	9714312	9716217
Bra035271	A08	9734650	9736272
Bra035272	A08	9741973	9742222
Bra035273	A08	9750527	9752297
Bra035274	A08	9757984	9760422
Bra035275	A08	9761824	9762582
Bra035276	A08	9793956	9796533
Bra035277	A08	9810671	9813227
Bra035278	A08	9812712	9813141
Bra035279	A08	9822525	9828017
Bra035280	A08	9832527	9835082
Bra035281	A08	9836413	9837484
Bra035282	A08	9846933	9851168
Bra035283	A08	9853182	9854515
Bra035284	A08	9862734	9863016
Bra035285	A08	9867862	9868093
Bra035286	A08	9870272	9873793
Bra035287	A08	9896715	9898641
Bra035288	A08	9899530	9901678
Bra035289	A08	9906134	9909107
Bra035290	A08	9916996	9919485
Bra035291	A08	9923901	9924911
Bra035292	A08	9941317	9949436
Bra035293	A08	9957486	9958932
Bra035294	A08	9963228	9966532
Bra035295	Scaffold000103	42814	47979
Bra035296	Scaffold000103	58585	60505
Bra035297	Scaffold000103	73344	79153
Bra035298	Scaffold000103	137663	139816
Bra035299	Scaffold000103	141149	142884
Bra035300	Scaffold000103	146432	148415
Bra035301	Scaffold000103	152811	153190
Bra035302	Scaffold000103	153776	157312
Bra035303	Scaffold000103	161507	162875
Bra035304	Scaffold000103	182128	187695
Bra035305	Scaffold000103	257402	258802
Bra035306	Scaffold000103	272136	273897
Bra035307	Scaffold000103	277235	278000
Bra035308	Scaffold000103	279021	282245
Bra035309	Scaffold000103	284808	285177
Bra035310	Scaffold000103	323530	324802
Bra035311	Scaffold000103	339316	346030
Bra035312	Scaffold000103	353385	354584
Bra035313	Scaffold000103	369584	370768
Bra035314	Scaffold000103	424365	426555
Bra035315	Scaffold000103	443338	446027
Bra035316	Scaffold000103	448059	451104
Bra035317	Scaffold000103	451846	455129
Bra035318	Scaffold000103	464916	465936
Bra035319	Scaffold000103	466914	478245
Bra035320	Scaffold000103	494195	496135
Bra035321	Scaffold000103	502548	504098
Bra035322	Scaffold000103	507481	508044
Bra035323	Scaffold000103	513971	514569
Bra035324	Scaffold000103	527091	528605
Bra035325	Scaffold000103	531109	531325
Bra035326	Scaffold000103	539520	541986
Bra035327	Scaffold000103	544559	545108
Bra035328	Scaffold000103	586625	589299
Bra035329	Scaffold000103	595000	595429
Bra035330	Scaffold000103	635379	636799
Bra035331	Scaffold000103	638982	640457
Bra035332	Scaffold000103	676083	677820
Bra035333	Scaffold000103	683915	685823
Bra035334	Scaffold000103	693469	696980
Bra035335	Scaffold000103	713313	714788
Bra035336	Scaffold000103	717037	719368
Bra035337	Scaffold000103	752914	754340
Bra035338	Scaffold000103	761645	764093
Bra035339	Scaffold000103	768992	772785
Bra035340	Scaffold000103	796172	798781
Bra035341	Scaffold000103	800747	801941
Bra035342	Scaffold000103	802295	802694
